,first_name,last_name,name,age,race,ELLStatus,grade,school,subject,teacher,year,studentID
31,Brianna,Scott,Brianna Scott,10,White,No,6,Burley Middle School,Science,James Randall,2020,7932
32,Rachel,Silva,Rachel Silva,9,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7933
33,Matthew,Goodwin,Matthew Goodwin,10,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7934
34,Tina,Navarro,Tina Navarro,11,Black/African American,No,6,Burley Middle School,Science,James Randall,2020,7935
35,Andrea,Valdez,Andrea Valdez,10,Asian,No,6,Burley Middle School,Science,Kristi Choi,2020,7936
36,Cassandra,Anderson,Cassandra Anderson,9,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7937
37,Diane,Hickman,Diane Hickman,9,Hispanic,Yes,6,Burley Middle School,Science,Kristi Choi,2020,7938
38,Miguel,Mason,Miguel Mason,11,Asian,No,6,Burley Middle School,Science,Kristi Choi,2020,7939
39,Aaron,Rogers,Aaron Rogers,10,White,No,6,Burley Middle School,Science,James Randall,2020,7940
40,Antonio,Jackson,Antonio Jackson,10,White,Yes,6,Burley Middle School,Science,Matthew Sharp,2020,7941
41,Charles,Burgess,Charles Burgess,10,White,Yes,6,Burley Middle School,Science,Kristi Choi,2020,7942
42,Wendy,Sanchez,Wendy Sanchez,10,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7943
43,Stephanie,Hunter,Stephanie Hunter,10,White,Yes,6,Burley Middle School,Science,Kristi Choi,2020,7944
44,Gregory,Anderson,Gregory Anderson,10,White,No,6,Burley Middle School,Science,James Randall,2020,7945
45,Jamie,Soto,Jamie Soto,11,Hispanic,Yes,6,Burley Middle School,Science,Kristi Choi,2020,7946
46,Howard,Robinson,Howard Robinson,11,Black/African American,No,6,Burley Middle School,Science,Matthew Sharp,2020,7947
47,Laura,Walsh,Laura Walsh,9,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7948
48,Jessica,Shah,Jessica Shah,11,Multi-racial,No,6,Burley Middle School,Science,Matthew Sharp,2020,7949
49,Nicole,Schneider,Nicole Schneider,10,White,No,6,Burley Middle School,Science,James Randall,2020,7950
50,Diana,Rose,Diana Rose,10,Hispanic,No,6,Burley Middle School,Science,Kristi Choi,2020,7951
51,Brandon,Robinson,Brandon Robinson,9,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7952
52,Diana,Kennedy,Diana Kennedy,10,Black/African American,No,6,Burley Middle School,Science,Kristi Choi,2020,7953
53,Kimberly,Martin,Kimberly Martin,9,White,No,6,Burley Middle School,Science,James Randall,2020,7954
54,Mallory,Cook,Mallory Cook,10,White,No,6,Burley Middle School,Science,James Randall,2020,7955
55,Kendra,Brown,Kendra Brown,10,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7956
56,Melissa,Lyons,Melissa Lyons,11,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7957
57,Stephanie,Meyers,Stephanie Meyers,11,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7958
58,Caitlin,Espinoza,Caitlin Espinoza,11,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7959
59,Derek,Blair,Derek Blair,9,White,No,6,Burley Middle School,Science,James Randall,2020,7960
60,Heather,Nicholson,Heather Nicholson,9,White,No,6,Burley Middle School,Science,James Randall,2020,7961
61,Jonathan,Carroll,Jonathan Carroll,10,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7962
62,John,Smith,John Smith,9,White,No,6,Burley Middle School,Science,James Randall,2020,7963
63,Gregory,Graham,Gregory Graham,11,White,No,6,Burley Middle School,Science,James Randall,2020,7964
64,Ashley,Warner,Ashley Warner,9,Black/African American,No,6,Burley Middle School,Science,Kristi Choi,2020,7965
65,Christopher,Smith,Christopher Smith,11,Black/African American,No,6,Burley Middle School,Science,Kristi Choi,2020,7966
66,Amanda,Waters,Amanda Waters,11,Multi-racial,Yes,6,Burley Middle School,Science,Kristi Choi,2020,7967
67,Grace,Roy,Grace Roy,11,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7968
68,Andrea,Brown,Andrea Brown,9,White,No,6,Burley Middle School,Science,James Randall,2020,7969
69,Kirsten,Willis,Kirsten Willis,11,Multi-racial,No,6,Burley Middle School,Science,Kristi Choi,2020,7970
70,Kathleen,Perry,Kathleen Perry,9,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7971
71,Melissa,Simmons,Melissa Simmons,11,White,No,6,Burley Middle School,Science,James Randall,2020,7972
72,Yvonne,Osborne,Yvonne Osborne,11,Black/African American,No,6,Burley Middle School,Science,Matthew Sharp,2020,7973
73,Stephanie,Hays,Stephanie Hays,9,White,No,6,Burley Middle School,Science,James Randall,2020,7974
74,Alec,Schultz,Alec Schultz,9,White,No,6,Burley Middle School,Science,James Randall,2020,7975
75,Jennifer,Gomez,Jennifer Gomez,9,Multi-racial,No,6,Burley Middle School,Science,Kristi Choi,2020,7976
76,Matthew,Fuentes,Matthew Fuentes,11,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7977
77,Douglas,Lee,Douglas Lee,9,Hispanic,Yes,6,Burley Middle School,Science,Kristi Choi,2020,7978
78,Barbara,Franco,Barbara Franco,10,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7979
79,Donald,Mcintosh,Donald Mcintosh,11,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7980
80,Derrick,Torres,Derrick Torres,10,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7981
81,Steven,Glover,Steven Glover,11,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7982
82,Matthew,Gregory,Matthew Gregory,10,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7983
83,Daniel,Williams,Daniel Williams,10,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7984
84,Rhonda,Ellis,Rhonda Ellis,10,Multi-racial,No,6,Burley Middle School,Science,Kristi Choi,2020,7985
85,Jonathan,Soto,Jonathan Soto,10,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7986
86,Crystal,Robertson,Crystal Robertson,9,White,No,6,Burley Middle School,Science,James Randall,2020,7987
87,Antonio,Garza,Antonio Garza,11,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7988
88,Judith,Travis,Judith Travis,9,White,No,6,Burley Middle School,Science,James Randall,2020,7989
89,Michael,Morrow,Michael Morrow,11,Hispanic,No,6,Burley Middle School,Science,James Randall,2020,7990
90,Shelby,Carter,Shelby Carter,11,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7991
91,Mark,Sanchez,Mark Sanchez,11,White,No,6,Burley Middle School,Science,Matthew Sharp,2020,7992
92,Emily,Parker,Emily Parker,9,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7993
93,Jaclyn,Contreras,Jaclyn Contreras,10,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7994
94,Ashley,Ballard,Ashley Ballard,10,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7995
95,Holly,Lawrence,Holly Lawrence,11,Hispanic,No,6,Burley Middle School,Science,Kristi Choi,2020,7996
96,Vincent,Turner,Vincent Turner,9,Multi-racial,No,6,Burley Middle School,Science,Kristi Choi,2020,7997
97,Matthew,Jones,Matthew Jones,9,White,No,6,Burley Middle School,Science,Kristi Choi,2020,7998
98,Theresa,Nash,Theresa Nash,9,White,Yes,6,Burley Middle School,Science,Kristi Choi,2020,7999
99,Dustin,Evans,Dustin Evans,11,White,No,6,Burley Middle School,Science,Kristi Choi,2020,8000
0,Brandon,Thomas,Brandon Thomas,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8001
1,Vanessa,Reyes,Vanessa Reyes,9,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8002
2,Kenneth,Wilcox,Kenneth Wilcox,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8003
3,Joshua,Hamilton,Joshua Hamilton,9,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8004
4,Michelle,Morgan,Michelle Morgan,9,Black/African American,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8005
5,Pamela,Jackson,Pamela Jackson,11,Hispanic,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8006
6,John,Johnson,John Johnson,10,Multi-racial,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8007
7,Jeffrey,Cummings,Jeffrey Cummings,11,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8008
8,Stacy,Sanders,Stacy Sanders,11,Hispanic,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8009
9,Ricardo,Miller,Ricardo Miller,11,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8010
10,Rebecca,Hernandez,Rebecca Hernandez,10,Black/African American,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8011
11,Amy,Evans,Amy Evans,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8012
12,Matthew,Curtis,Matthew Curtis,10,Multi-racial,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8013
13,Michael,Hahn,Michael Hahn,9,Black/African American,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8014
14,John,Moore,John Moore,10,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8015
15,Elizabeth,Lee,Elizabeth Lee,11,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8016
16,Frank,Johnson,Frank Johnson,10,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8017
17,Shannon,Hall,Shannon Hall,10,Asian,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8018
18,Kimberly,Davenport,Kimberly Davenport,11,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8019
19,Amy,Wu,Amy Wu,11,Multi-racial,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8020
20,Raymond,Robinson,Raymond Robinson,10,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8021
21,Patrick,Williams,Patrick Williams,10,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8022
22,Manuel,Blair,Manuel Blair,9,Hispanic,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8023
23,Felicia,Larson,Felicia Larson,10,Hispanic,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8024
24,Daniel,Todd,Daniel Todd,10,Black/African American,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8025
25,Ashley,Smith,Ashley Smith,10,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8026
26,Cynthia,Meyer,Cynthia Meyer,10,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8027
27,Vincent,Nguyen,Vincent Nguyen,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8028
28,Joshua,Gaines,Joshua Gaines,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8029
29,Larry,West,Larry West,9,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8030
30,Joshua,Rodriguez,Joshua Rodriguez,10,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8031
31,Dean,Ruiz,Dean Ruiz,9,Hispanic,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8032
32,Jonathan,Arias,Jonathan Arias,9,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8033
33,Brian,Henry,Brian Henry,9,Hispanic,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8034
34,Jennifer,Conley,Jennifer Conley,10,Black/African American,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8035
35,Sarah,Carlson,Sarah Carlson,9,Black/African American,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8036
36,Ryan,Mcguire,Ryan Mcguire,11,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8037
37,Barbara,Torres,Barbara Torres,9,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8038
38,Scott,Livingston,Scott Livingston,9,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8039
39,Robin,Torres,Robin Torres,10,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8040
40,Katie,Atkins,Katie Atkins,11,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8041
41,Jose,Ewing,Jose Ewing,10,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8042
42,Stephanie,Chapman,Stephanie Chapman,9,Black/African American,Yes,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8043
43,Anna,Garcia,Anna Garcia,9,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8044
44,Victoria,Kim,Victoria Kim,11,Hispanic,Yes,6,Henley Middle School,Language Arts,Regina Hodges,2020,8045
45,Kelly,Ward,Kelly Ward,10,Black/African American,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8046
46,Nancy,Keller,Nancy Keller,11,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8047
47,Rebecca,Jackson,Rebecca Jackson,9,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8048
48,Julie,Shaw,Julie Shaw,10,Black/African American,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8049
49,Robert,Savage,Robert Savage,11,Black/African American,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8050
50,Breanna,Atkins,Breanna Atkins,9,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8051
51,David,Kirby,David Kirby,11,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8052
52,Louis,Johnson,Louis Johnson,10,Multi-racial,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8053
53,John,Shelton,John Shelton,9,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8054
54,Emily,Santos,Emily Santos,10,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8055
55,Nicholas,Sanchez,Nicholas Sanchez,11,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8056
56,Angela,Vasquez,Angela Vasquez,11,Hispanic,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8057
57,Christopher,Lester,Christopher Lester,11,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8058
58,Tony,Thomas,Tony Thomas,9,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8059
59,Mary,Morrison,Mary Morrison,11,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8060
60,Regina,Alexander,Regina Alexander,10,Hispanic,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8061
61,Martin,Green,Martin Green,10,Hispanic,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8062
62,Ashley,Lawson,Ashley Lawson,10,Multi-racial,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8063
63,Alicia,Lester,Alicia Lester,10,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8064
64,Robert,Best,Robert Best,10,Black/African American,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8065
65,Douglas,Perez,Douglas Perez,9,Hispanic,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8066
66,Christopher,Bennett,Christopher Bennett,11,White,Yes,6,Henley Middle School,Language Arts,Regina Hodges,2020,8067
67,Brandon,Schmidt,Brandon Schmidt,11,Black/African American,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8068
68,Rachel,Byrd,Rachel Byrd,10,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8069
69,William,Hall,William Hall,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8070
70,William,Willis,William Willis,9,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8071
71,Thomas,Bell,Thomas Bell,9,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8072
72,John,Rhodes,John Rhodes,11,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8073
73,Rachel,Conway,Rachel Conway,9,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8074
74,John,Spencer,John Spencer,9,Black/African American,Yes,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8075
75,Amy,Figueroa,Amy Figueroa,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8076
76,Donald,Woods,Donald Woods,9,Multi-racial,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8077
77,Holly,Martinez,Holly Martinez,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8078
78,Steven,Acevedo,Steven Acevedo,11,Asian,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8079
79,Catherine,Crawford,Catherine Crawford,10,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8080
80,Calvin,Larson,Calvin Larson,9,Hispanic,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8081
81,Damon,Bell,Damon Bell,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8082
82,Stephen,Becker,Stephen Becker,10,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8083
83,Leslie,Berger,Leslie Berger,9,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8084
84,Wesley,Hunter,Wesley Hunter,11,Hispanic,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8085
85,Gina,White,Gina White,10,Hispanic,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8086
86,Robin,Hill,Robin Hill,9,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8087
87,John,Kelly,John Kelly,11,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8088
88,John,Davis,John Davis,11,Hispanic,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8089
89,Julia,Jones,Julia Jones,11,Hispanic,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8090
90,Julie,Baker,Julie Baker,10,Hispanic,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8091
91,Charles,Salazar,Charles Salazar,10,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8092
92,Margaret,Krause,Margaret Krause,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8093
93,Kristen,Brown,Kristen Brown,11,Asian,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8094
94,Michael,Vincent,Michael Vincent,9,Black/African American,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8095
95,Brooke,Smith,Brooke Smith,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8096
96,Jason,Owens,Jason Owens,11,White,No,6,Henley Middle School,Language Arts,Regina Hodges,2020,8097
97,Anna,Thompson,Anna Thompson,10,White,No,6,Henley Middle School,Language Arts,Suzanne Daniel,2020,8098
98,Seth,Romero,Seth Romero,9,Hispanic,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8099
99,Marc,Castro,Marc Castro,10,White,No,6,Henley Middle School,Language Arts,Tyler Wiley,2020,8100
0,Amber,Odonnell,Amber Odonnell,10,Black/African American,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8101
1,Jesse,Gonzalez,Jesse Gonzalez,10,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8102
2,Paul,Greene,Paul Greene,10,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8103
3,Beth,Powell,Beth Powell,10,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8104
4,Ryan,Trevino,Ryan Trevino,11,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8105
5,Earl,Cummings,Earl Cummings,10,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8106
6,Daniel,Warren,Daniel Warren,11,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8107
7,Nicole,Caldwell,Nicole Caldwell,9,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8108
8,Stacy,Hardy,Stacy Hardy,10,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8109
9,Kelly,Richardson,Kelly Richardson,10,Hispanic,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8110
10,Michael,Allen,Michael Allen,10,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8111
11,Derek,Mckee,Derek Mckee,11,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8112
12,Richard,Jenkins,Richard Jenkins,10,White,Yes,6,Henley Middle School,Social Studies,Chase Jones,2020,8113
13,James,Allen,James Allen,11,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8114
14,Patrick,Wilson,Patrick Wilson,10,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8115
15,Samantha,Miller,Samantha Miller,10,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8116
16,Christopher,Lee,Christopher Lee,10,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8117
17,Alexander,Reed,Alexander Reed,11,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8118
18,Alyssa,Reeves,Alyssa Reeves,11,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8119
19,Kayla,Myers,Kayla Myers,9,Hispanic,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8120
20,Jennifer,Heath,Jennifer Heath,9,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8121
21,Adam,Schneider,Adam Schneider,11,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8122
22,Shannon,Rodriguez,Shannon Rodriguez,10,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8123
23,Donald,Barnes,Donald Barnes,9,Asian,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8124
24,Brian,Morgan,Brian Morgan,11,Hispanic,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8125
25,Margaret,Young,Margaret Young,9,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8126
26,Heather,Velazquez,Heather Velazquez,9,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8127
27,Jason,Thompson,Jason Thompson,10,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8128
28,Theresa,Carter,Theresa Carter,9,Hispanic,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8129
29,Levi,Santos,Levi Santos,9,Asian,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8130
30,Jeffrey,Houston,Jeffrey Houston,10,Black/African American,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8131
31,Allen,Coleman,Allen Coleman,9,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8132
32,Brenda,Ramos,Brenda Ramos,11,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8133
33,Brett,Mendoza,Brett Mendoza,9,Hispanic,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8134
34,Kyle,Franco,Kyle Franco,9,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8135
35,Holly,Reyes,Holly Reyes,11,Multi-racial,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8136
36,Jeffrey,Day,Jeffrey Day,11,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8137
37,Raymond,Smith,Raymond Smith,10,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8138
38,Lisa,Dawson,Lisa Dawson,10,White,Yes,6,Henley Middle School,Social Studies,Cody Mejia,2020,8139
39,Katie,Wood,Katie Wood,9,Hispanic,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8140
40,Laura,Wilson,Laura Wilson,10,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8141
41,Maria,Hoffman,Maria Hoffman,10,Black/African American,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8142
42,Melissa,Chandler,Melissa Chandler,10,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8143
43,Andrew,Nelson,Andrew Nelson,10,Hispanic,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8144
44,Julie,Johnson,Julie Johnson,10,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8145
45,Jamie,Jones,Jamie Jones,10,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8146
46,Michael,Lee,Michael Lee,9,Black/African American,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8147
47,Charles,Anderson,Charles Anderson,10,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8148
48,Kyle,Greer,Kyle Greer,9,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8149
49,Linda,Lewis,Linda Lewis,9,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8150
50,Hannah,Fuller,Hannah Fuller,9,Black/African American,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8151
51,Vincent,Atkins,Vincent Atkins,11,Black/African American,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8152
52,Stacy,Dean,Stacy Dean,11,Asian,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8153
53,Kim,Gonzales,Kim Gonzales,10,Black/African American,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8154
54,Richard,Benson,Richard Benson,10,White,Yes,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8155
55,Jeffrey,Kelley,Jeffrey Kelley,11,Asian,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8156
56,Noah,Osborne,Noah Osborne,11,White,Yes,6,Henley Middle School,Social Studies,Cody Mejia,2020,8157
57,Neil,Jones,Neil Jones,10,Asian,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8158
58,Monica,Watkins,Monica Watkins,11,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8159
59,James,Oconnor,James Oconnor,11,Multi-racial,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8160
60,Rachel,Fitzgerald,Rachel Fitzgerald,9,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8161
61,David,Patrick,David Patrick,10,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8162
62,Harry,Reyes,Harry Reyes,10,Black/African American,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8163
63,Melissa,Key,Melissa Key,11,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8164
64,Mary,Robinson,Mary Robinson,10,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8165
65,Mark,Hayes,Mark Hayes,10,Black/African American,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8166
66,Garrett,Snyder,Garrett Snyder,9,White,Yes,6,Henley Middle School,Social Studies,Chase Jones,2020,8167
67,Zachary,Robles,Zachary Robles,9,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8168
68,Tiffany,Rice,Tiffany Rice,10,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8169
69,Michael,Mcmahon,Michael Mcmahon,9,Multi-racial,Yes,6,Henley Middle School,Social Studies,Christopher Mahoney,2020,8170
70,Cristina,Lopez,Cristina Lopez,11,White,Yes,6,Henley Middle School,Social Studies,Chase Jones,2020,8171
71,Joshua,Anderson,Joshua Anderson,9,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8172
72,Cassandra,Cook,Cassandra Cook,9,Multi-racial,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8173
73,Kristin,Martinez,Kristin Martinez,11,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8174
74,Patrick,Perkins,Patrick Perkins,11,White,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8175
75,Eric,Mccormick,Eric Mccormick,9,Hispanic,No,6,Henley Middle School,Social Studies,Cody Mejia,2020,8176
76,Natalie,Taylor,Natalie Taylor,11,Asian,No,6,Henley Middle School,Social Studies,Chase Jones,2020,8177
