,first_name,last_name,name,age,race,ELLStatus,grade,school,subject,teacher,year,studentID
53,Sheila,Rich,Sheila Rich,13,Asian,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2954
54,Renee,Long,Renee Long,12,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2955
55,Shannon,Torres,Shannon Torres,12,White,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2956
56,Cynthia,Rogers,Cynthia Rogers,13,Hispanic,Yes,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2957
57,Susan,Sanchez,Susan Sanchez,13,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2958
58,Walter,Johnson,Walter Johnson,13,White,Yes,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2959
59,Angela,Cole,Angela Cole,13,Hispanic,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2960
60,Stephanie,Alexander,Stephanie Alexander,12,Asian,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2961
61,Lisa,Price,Lisa Price,14,Hispanic,Yes,8,Burley Middle School,Physical Science,Anthony Levine,2020,2962
62,Lori,Wall,Lori Wall,12,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2963
63,Gregory,Gonzalez,Gregory Gonzalez,13,White,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2964
64,Anita,Murillo,Anita Murillo,12,Black/African American,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2965
65,Matthew,Herman,Matthew Herman,13,White,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2966
66,Jessica,Patrick,Jessica Patrick,12,Black/African American,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2967
67,Sandra,Thomas,Sandra Thomas,12,White,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2968
68,Bill,Beck,Bill Beck,13,White,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2969
69,Nicole,Allen,Nicole Allen,12,Hispanic,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2970
70,Scott,Anderson,Scott Anderson,12,White,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2971
71,Michael,Anderson,Michael Anderson,14,White,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2972
72,Robert,Vega,Robert Vega,12,Hispanic,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2973
73,James,Harrison,James Harrison,12,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2974
74,Susan,Brown,Susan Brown,14,Black/African American,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2975
75,Tracy,Murphy,Tracy Murphy,13,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2976
76,Wayne,Wagner,Wayne Wagner,13,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2977
77,Ariana,Castro,Ariana Castro,13,White,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2978
78,Robin,Johnson,Robin Johnson,13,White,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2979
79,Jorge,Caldwell,Jorge Caldwell,13,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2980
80,Kari,Tate,Kari Tate,13,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2981
81,Anita,Watts,Anita Watts,12,White,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2982
82,Daniel,Robinson,Daniel Robinson,14,White,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2983
83,Morgan,Jackson,Morgan Jackson,13,White,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2984
84,Rachel,Stewart,Rachel Stewart,12,White,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2985
85,Andrea,King,Andrea King,12,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2986
86,Angela,Roberts,Angela Roberts,13,Black/African American,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2987
87,Kelly,Stevens,Kelly Stevens,12,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2988
88,Brianna,Summers,Brianna Summers,14,White,Yes,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2989
89,Nicole,Garrett,Nicole Garrett,14,Hispanic,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2990
90,Jennifer,Hopkins,Jennifer Hopkins,14,Hispanic,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2991
91,Calvin,Rojas,Calvin Rojas,13,White,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2992
92,Barbara,Wolf,Barbara Wolf,12,White,Yes,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2993
93,Joseph,Richardson,Joseph Richardson,13,White,No,8,Burley Middle School,Physical Science,Anthony Levine,2020,2994
94,Isaac,Wilson,Isaac Wilson,14,White,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2995
95,Scott,Bowman,Scott Bowman,12,White,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2996
96,Valerie,Cooper,Valerie Cooper,13,Asian,Yes,8,Burley Middle School,Physical Science,Anthony Levine,2020,2997
97,Hannah,Herring,Hannah Herring,12,White,No,8,Burley Middle School,Physical Science,Shane Sandoval,2020,2998
98,Craig,Palmer,Craig Palmer,12,Multi-racial,No,8,Burley Middle School,Physical Science,Xavier Sanchez,2020,2999
99,David,Smith,David Smith,14,Black/African American,Yes,8,Burley Middle School,Physical Science,Anthony Levine,2020,3000
0,Paul,Hayden,Paul Hayden,13,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3001
1,Tammy,Hodge,Tammy Hodge,14,Asian,No,8,Henley Middle School,Language Arts,Paula House,2020,3002
2,Julie,Brown,Julie Brown,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3003
3,Lindsay,Blackwell,Lindsay Blackwell,12,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3004
4,Amy,Petersen,Amy Petersen,12,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3005
5,Victoria,Romero,Victoria Romero,14,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3006
6,Paul,Peterson,Paul Peterson,14,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3007
7,Monica,Melendez,Monica Melendez,13,Asian,No,8,Henley Middle School,Language Arts,Paula House,2020,3008
8,Theresa,Orozco,Theresa Orozco,13,Black/African American,No,8,Henley Middle School,Language Arts,Paula House,2020,3009
9,Kyle,Barber,Kyle Barber,13,Hispanic,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3010
10,Cody,Nelson,Cody Nelson,14,Multi-racial,Yes,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3011
11,Craig,Hayes,Craig Hayes,12,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3012
12,Tracy,Daniels,Tracy Daniels,12,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3013
13,Nicholas,Carlson,Nicholas Carlson,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3014
14,Kristen,Lozano,Kristen Lozano,13,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3015
15,Julia,Thompson,Julia Thompson,14,Black/African American,Yes,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3016
16,Erin,Roberts,Erin Roberts,12,Multi-racial,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3017
17,Katelyn,Young,Katelyn Young,12,Hispanic,No,8,Henley Middle School,Language Arts,Paula House,2020,3018
18,Ashley,Jones,Ashley Jones,14,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3019
19,Brittany,Young,Brittany Young,14,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3020
20,Julie,Lopez,Julie Lopez,14,Multi-racial,No,8,Henley Middle School,Language Arts,Paula House,2020,3021
21,Michelle,Ortiz,Michelle Ortiz,13,Hispanic,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3022
22,Amanda,Herring,Amanda Herring,14,Black/African American,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3023
23,Emily,Barton,Emily Barton,13,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3024
24,Paula,Fields,Paula Fields,13,Black/African American,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3025
25,Robert,Harrison,Robert Harrison,12,White,Yes,8,Henley Middle School,Language Arts,Paula House,2020,3026
26,Austin,Jones,Austin Jones,12,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3027
27,Linda,Arnold,Linda Arnold,14,Multi-racial,No,8,Henley Middle School,Language Arts,Paula House,2020,3028
28,Tracey,Lewis,Tracey Lewis,13,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3029
29,Susan,Garcia,Susan Garcia,14,Hispanic,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3030
30,Timothy,Gomez,Timothy Gomez,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3031
31,Jody,Simmons,Jody Simmons,12,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3032
32,Michael,Turner,Michael Turner,14,White,Yes,8,Henley Middle School,Language Arts,Jessica Reed,2020,3033
33,Brandon,White,Brandon White,14,Hispanic,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3034
34,Tammy,Page,Tammy Page,14,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3035
35,Kayla,Hayes,Kayla Hayes,13,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3036
36,Cathy,Ferguson,Cathy Ferguson,14,Hispanic,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3037
37,Heidi,Adams,Heidi Adams,13,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3038
38,Ronald,Thomas,Ronald Thomas,12,White,Yes,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3039
39,Joseph,Watkins,Joseph Watkins,14,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3040
40,Daniel,Watson,Daniel Watson,12,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3041
41,Robert,Gonzalez,Robert Gonzalez,14,Asian,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3042
42,Alicia,Lopez,Alicia Lopez,14,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3043
43,Brandy,Ho,Brandy Ho,14,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3044
44,Stephanie,Torres,Stephanie Torres,13,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3045
45,Sydney,Wright,Sydney Wright,12,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3046
46,Travis,Warner,Travis Warner,13,Black/African American,No,8,Henley Middle School,Language Arts,Paula House,2020,3047
47,Amy,Rivas,Amy Rivas,12,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3048
48,Nicholas,Goodwin,Nicholas Goodwin,12,White,Yes,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3049
49,Kent,Smith,Kent Smith,13,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3050
50,Jason,Ellis,Jason Ellis,13,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3051
51,Heather,Weeks,Heather Weeks,13,Asian,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3052
52,Joshua,Palmer,Joshua Palmer,13,Hispanic,No,8,Henley Middle School,Language Arts,Paula House,2020,3053
53,Rebecca,Porter,Rebecca Porter,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3054
54,Cheryl,Williams,Cheryl Williams,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3055
55,Karen,Reed,Karen Reed,12,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3056
56,Anna,Calhoun,Anna Calhoun,12,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3057
57,Steven,Ochoa,Steven Ochoa,14,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3058
58,Monica,Mccall,Monica Mccall,14,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3059
59,Nathaniel,Branch,Nathaniel Branch,14,Hispanic,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3060
60,Samantha,Edwards,Samantha Edwards,14,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3061
61,Barbara,Griffin,Barbara Griffin,13,Hispanic,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3062
62,Kathleen,Clark,Kathleen Clark,12,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3063
63,Rachel,Henderson,Rachel Henderson,13,Multi-racial,No,8,Henley Middle School,Language Arts,Paula House,2020,3064
64,Jennifer,Lewis,Jennifer Lewis,13,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3065
65,Phillip,Acosta,Phillip Acosta,14,Hispanic,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3066
66,Pamela,Bryant,Pamela Bryant,14,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3067
67,Regina,Graham,Regina Graham,12,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3068
68,Veronica,Brown,Veronica Brown,14,White,Yes,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3069
69,Alan,Wilson,Alan Wilson,12,Black/African American,Yes,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3070
70,Timothy,Gonzales,Timothy Gonzales,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3071
71,Kristina,Cook,Kristina Cook,12,Black/African American,No,8,Henley Middle School,Language Arts,Paula House,2020,3072
72,Kurt,Good,Kurt Good,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3073
73,Jessica,Smith,Jessica Smith,14,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3074
74,Paul,Salinas,Paul Salinas,14,Black/African American,No,8,Henley Middle School,Language Arts,Paula House,2020,3075
75,Daniel,Hernandez,Daniel Hernandez,13,Black/African American,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3076
76,Gina,Huff,Gina Huff,12,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3077
77,Kaitlyn,Alvarado,Kaitlyn Alvarado,13,White,Yes,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3078
78,Amanda,Pratt,Amanda Pratt,12,Hispanic,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3079
79,David,Yates,David Yates,12,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3080
80,Andrew,Clark,Andrew Clark,14,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3081
81,Bianca,Vance,Bianca Vance,13,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3082
82,Lauren,Rice,Lauren Rice,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3083
83,Judy,Lewis,Judy Lewis,12,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3084
84,Sharon,Yates,Sharon Yates,12,Black/African American,No,8,Henley Middle School,Language Arts,Paula House,2020,3085
85,Susan,Williamson,Susan Williamson,12,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3086
86,Daniel,Fuller,Daniel Fuller,12,White,Yes,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3087
87,Kristy,Jefferson,Kristy Jefferson,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3088
88,Kimberly,Thompson,Kimberly Thompson,12,Hispanic,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3089
89,Sandra,Pope,Sandra Pope,14,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3090
90,Stacey,Cohen,Stacey Cohen,13,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3091
91,William,Hess,William Hess,12,White,Yes,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3092
92,Eric,Terrell,Eric Terrell,12,Black/African American,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3093
93,Mary,Green,Mary Green,13,Asian,No,8,Henley Middle School,Language Arts,Paula House,2020,3094
94,Jennifer,Brooks,Jennifer Brooks,12,White,Yes,8,Henley Middle School,Language Arts,Jessica Reed,2020,3095
95,Jennifer,Robinson,Jennifer Robinson,13,White,No,8,Henley Middle School,Language Arts,Amanda Johnson,2020,3096
96,Danielle,Marshall,Danielle Marshall,14,White,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3097
97,Richard,Stevens,Richard Stevens,14,Black/African American,No,8,Henley Middle School,Language Arts,Jessica Reed,2020,3098
98,Eddie,Shelton,Eddie Shelton,12,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3099
99,Lisa,Watts,Lisa Watts,14,White,No,8,Henley Middle School,Language Arts,Paula House,2020,3100
0,Diane,Jones,Diane Jones,14,Multi-racial,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3101
1,Sharon,Perkins,Sharon Perkins,13,Asian,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3102
2,Thomas,Hernandez,Thomas Hernandez,14,Hispanic,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3103
3,Ronald,Hickman,Ronald Hickman,14,White,Yes,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3104
4,Catherine,Marsh,Catherine Marsh,12,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3105
5,Matthew,James,Matthew James,12,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3106
6,Luke,Jones,Luke Jones,13,Black/African American,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3107
7,Caitlyn,Thomas,Caitlyn Thomas,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3108
8,Cynthia,Mccarthy,Cynthia Mccarthy,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3109
9,Jennifer,Mason,Jennifer Mason,14,Black/African American,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3110
10,Brittany,Fernandez,Brittany Fernandez,12,Multi-racial,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3111
11,Cesar,Thompson,Cesar Thompson,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3112
12,Sara,Copeland,Sara Copeland,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3113
13,Michael,Hardy,Michael Hardy,14,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3114
14,Steven,Young,Steven Young,12,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3115
15,Michael,Hernandez,Michael Hernandez,13,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3116
16,Brian,Barber,Brian Barber,13,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3117
17,Oscar,Miller,Oscar Miller,13,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3118
18,Nicole,Hernandez,Nicole Hernandez,12,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3119
19,Lee,Robbins,Lee Robbins,13,White,Yes,8,Henley Middle School,Social Studies,Walter Long,2020,3120
20,Haley,Munoz,Haley Munoz,14,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3121
21,Jennifer,Bryant,Jennifer Bryant,14,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3122
22,Dennis,Wood,Dennis Wood,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3123
23,Kimberly,Lawrence,Kimberly Lawrence,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3124
24,Marco,Fitzgerald,Marco Fitzgerald,13,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3125
25,Kayla,Garcia,Kayla Garcia,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3126
26,Tyler,Rice,Tyler Rice,12,White,Yes,8,Henley Middle School,Social Studies,Walter Long,2020,3127
27,Corey,Ross,Corey Ross,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3128
28,James,Garcia,James Garcia,13,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3129
29,Lawrence,Diaz,Lawrence Diaz,12,Hispanic,No,8,Henley Middle School,Social Studies,Walter Long,2020,3130
30,Mary,Cook,Mary Cook,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3131
31,Jonathan,Johnson,Jonathan Johnson,13,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3132
32,Nathan,King,Nathan King,12,Asian,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3133
33,Rodney,Dunlap,Rodney Dunlap,14,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3134
34,Amber,Mitchell,Amber Mitchell,13,Hispanic,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3135
35,Cindy,Davis,Cindy Davis,13,Asian,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3136
36,Andrew,Terry,Andrew Terry,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3137
37,Cindy,Pineda,Cindy Pineda,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3138
38,Isaac,Porter,Isaac Porter,13,Hispanic,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3139
39,James,Jacobs,James Jacobs,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3140
40,Geoffrey,Duran,Geoffrey Duran,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3141
41,Barry,Gonzales,Barry Gonzales,13,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3142
42,Timothy,Haney,Timothy Haney,13,Asian,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3143
43,Matthew,Maddox,Matthew Maddox,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3144
44,Hannah,Larson,Hannah Larson,13,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3145
45,Nicole,Sullivan,Nicole Sullivan,14,Hispanic,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3146
46,Judy,Welch,Judy Welch,14,Black/African American,No,8,Henley Middle School,Social Studies,Walter Long,2020,3147
47,Stacy,Ibarra,Stacy Ibarra,14,Multi-racial,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3148
48,Jason,Hicks,Jason Hicks,14,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3149
49,Jessica,Pearson,Jessica Pearson,12,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3150
50,Melissa,Clarke,Melissa Clarke,14,Hispanic,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3151
51,Kelly,Mccarty,Kelly Mccarty,12,White,Yes,8,Henley Middle School,Social Studies,Walter Long,2020,3152
52,Susan,Mcdaniel,Susan Mcdaniel,13,Black/African American,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3153
53,Joseph,Hall,Joseph Hall,12,Black/African American,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3154
54,Derek,Robinson,Derek Robinson,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3155
55,Manuel,King,Manuel King,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3156
56,Sherri,Barnes,Sherri Barnes,14,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3157
57,Trevor,Mcfarland,Trevor Mcfarland,13,Hispanic,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3158
58,Rose,Kramer,Rose Kramer,13,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3159
59,Alison,Miller,Alison Miller,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3160
60,Alvin,Brooks,Alvin Brooks,14,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3161
61,Peter,Casey,Peter Casey,13,Hispanic,No,8,Henley Middle School,Social Studies,Walter Long,2020,3162
62,Steven,Montoya,Steven Montoya,13,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3163
63,Susan,Williams,Susan Williams,13,White,Yes,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3164
64,Wendy,White,Wendy White,14,Black/African American,No,8,Henley Middle School,Social Studies,Walter Long,2020,3165
65,Kristy,Booker,Kristy Booker,13,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3166
66,Christian,Stein,Christian Stein,14,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3167
67,Gordon,Olson,Gordon Olson,12,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3168
68,Kevin,Wilson,Kevin Wilson,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3169
69,Tony,Davis,Tony Davis,12,Hispanic,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3170
70,Tamara,Martinez,Tamara Martinez,13,White,Yes,8,Henley Middle School,Social Studies,Walter Long,2020,3171
71,Steven,Martin,Steven Martin,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3172
72,Tiffany,Anderson,Tiffany Anderson,12,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3173
73,Jennifer,Johnson,Jennifer Johnson,13,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3174
74,Melissa,Huerta,Melissa Huerta,12,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3175
75,Ashley,Gallagher,Ashley Gallagher,14,Asian,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3176
76,Mark,Lowe,Mark Lowe,13,Hispanic,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3177
77,Christian,Smith,Christian Smith,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3178
78,Hailey,Clark,Hailey Clark,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3179
79,Michael,Jones,Michael Jones,12,Asian,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3180
80,Kelly,Hill,Kelly Hill,13,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3181
81,Brandon,Robertson,Brandon Robertson,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3182
82,Andrew,Smith,Andrew Smith,14,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3183
83,Anthony,Harvey,Anthony Harvey,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3184
84,Eric,Schmidt,Eric Schmidt,12,Multi-racial,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3185
85,Nicole,Lucero,Nicole Lucero,12,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3186
86,Amy,Harris,Amy Harris,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3187
87,Joanna,Fox,Joanna Fox,12,White,No,8,Henley Middle School,Social Studies,Walter Long,2020,3188
88,Joseph,Mcmahon,Joseph Mcmahon,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3189
89,Meredith,Smith,Meredith Smith,13,Hispanic,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3190
90,Tracy,Murphy,Tracy Murphy,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3191
91,Alexandra,Byrd,Alexandra Byrd,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3192
92,Tony,Guzman,Tony Guzman,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3193
93,Nicole,Green,Nicole Green,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3194
94,Allison,Glenn,Allison Glenn,12,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3195
95,William,Owens,William Owens,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2020,3196
96,Justin,Brooks,Justin Brooks,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2020,3197
