,first_name,last_name,name,age,race,ELLStatus,grade,school,subject,teacher,year,studentID
29,Lawrence,Diaz,Lawrence Diaz,11,Hispanic,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3130
30,Mary,Cook,Mary Cook,11,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3131
31,Jonathan,Johnson,Jonathan Johnson,12,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3132
32,Nathan,King,Nathan King,11,Asian,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3133
33,Rodney,Dunlap,Rodney Dunlap,13,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3134
34,Amber,Mitchell,Amber Mitchell,12,Hispanic,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3135
35,Cindy,Davis,Cindy Davis,12,Asian,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3136
36,Andrew,Terry,Andrew Terry,11,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3137
37,Cindy,Pineda,Cindy Pineda,13,White,Yes,7,Henley Middle School,Social Studies,Kristen Smith,2019,3138
38,Isaac,Porter,Isaac Porter,12,Hispanic,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3139
39,James,Jacobs,James Jacobs,13,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3140
40,Geoffrey,Duran,Geoffrey Duran,13,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3141
41,Barry,Gonzales,Barry Gonzales,12,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3142
42,Timothy,Haney,Timothy Haney,12,Asian,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3143
43,Matthew,Maddox,Matthew Maddox,11,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3144
44,Hannah,Larson,Hannah Larson,12,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3145
45,Nicole,Sullivan,Nicole Sullivan,13,Hispanic,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3146
46,Judy,Welch,Judy Welch,13,Black/African American,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3147
47,Stacy,Ibarra,Stacy Ibarra,13,Multi-racial,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3148
48,Jason,Hicks,Jason Hicks,13,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3149
49,Jessica,Pearson,Jessica Pearson,11,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3150
50,Melissa,Clarke,Melissa Clarke,13,Hispanic,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3151
51,Kelly,Mccarty,Kelly Mccarty,11,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3152
52,Susan,Mcdaniel,Susan Mcdaniel,12,Black/African American,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3153
53,Joseph,Hall,Joseph Hall,11,Black/African American,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3154
54,Derek,Robinson,Derek Robinson,11,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3155
55,Manuel,King,Manuel King,13,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3156
56,Sherri,Barnes,Sherri Barnes,13,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3157
57,Trevor,Mcfarland,Trevor Mcfarland,12,Hispanic,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3158
58,Rose,Kramer,Rose Kramer,12,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3159
59,Alison,Miller,Alison Miller,13,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3160
60,Alvin,Brooks,Alvin Brooks,13,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3161
61,Peter,Casey,Peter Casey,12,Hispanic,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3162
62,Steven,Montoya,Steven Montoya,12,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3163
63,Susan,Williams,Susan Williams,12,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3164
64,Wendy,White,Wendy White,13,Black/African American,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3165
65,Kristy,Booker,Kristy Booker,12,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3166
66,Christian,Stein,Christian Stein,13,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3167
67,Gordon,Olson,Gordon Olson,11,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3168
68,Kevin,Wilson,Kevin Wilson,13,White,Yes,7,Henley Middle School,Social Studies,Gary Roth,2019,3169
69,Tony,Davis,Tony Davis,11,Hispanic,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3170
70,Tamara,Martinez,Tamara Martinez,12,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3171
71,Steven,Martin,Steven Martin,11,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3172
72,Tiffany,Anderson,Tiffany Anderson,11,White,Yes,7,Henley Middle School,Social Studies,Kristen Smith,2019,3173
73,Jennifer,Johnson,Jennifer Johnson,12,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3174
74,Melissa,Huerta,Melissa Huerta,11,White,Yes,7,Henley Middle School,Social Studies,Gary Roth,2019,3175
75,Ashley,Gallagher,Ashley Gallagher,13,Asian,Yes,7,Henley Middle School,Social Studies,Gary Roth,2019,3176
76,Mark,Lowe,Mark Lowe,12,Hispanic,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3177
77,Christian,Smith,Christian Smith,13,White,Yes,7,Henley Middle School,Social Studies,Gary Roth,2019,3178
78,Hailey,Clark,Hailey Clark,13,White,Yes,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3179
79,Michael,Jones,Michael Jones,11,Asian,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3180
80,Kelly,Hill,Kelly Hill,12,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3181
81,Brandon,Robertson,Brandon Robertson,13,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3182
82,Andrew,Smith,Andrew Smith,13,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3183
83,Anthony,Harvey,Anthony Harvey,13,White,Yes,7,Henley Middle School,Social Studies,Gary Roth,2019,3184
84,Eric,Schmidt,Eric Schmidt,11,Multi-racial,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3185
85,Nicole,Lucero,Nicole Lucero,11,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3186
86,Amy,Harris,Amy Harris,11,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3187
87,Joanna,Fox,Joanna Fox,11,White,Yes,7,Henley Middle School,Social Studies,Kristen Smith,2019,3188
88,Joseph,Mcmahon,Joseph Mcmahon,11,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3189
89,Meredith,Smith,Meredith Smith,12,Hispanic,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3190
90,Tracy,Murphy,Tracy Murphy,13,White,Yes,7,Henley Middle School,Social Studies,Gary Roth,2019,3191
91,Alexandra,Byrd,Alexandra Byrd,13,White,Yes,7,Henley Middle School,Social Studies,Gary Roth,2019,3192
92,Tony,Guzman,Tony Guzman,11,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3193
93,Nicole,Green,Nicole Green,13,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3194
94,Allison,Glenn,Allison Glenn,11,White,No,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3195
95,William,Owens,William Owens,13,White,Yes,7,Henley Middle School,Social Studies,Gwendolyn Jackson,2019,3196
96,Justin,Brooks,Justin Brooks,13,White,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3197
97,Nathan,Jenkins,Nathan Jenkins,13,White,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3198
98,Kristin,Young,Kristin Young,11,Hispanic,No,7,Henley Middle School,Social Studies,Gary Roth,2019,3199
99,Chris,Shannon,Chris Shannon,11,Hispanic,No,7,Henley Middle School,Social Studies,Kristen Smith,2019,3200
0,Kelsey,James,Kelsey James,11,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3201
1,Monique,Newton,Monique Newton,13,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3202
2,Robert,Preston,Robert Preston,11,Black/African American,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3203
3,Gerald,Andersen,Gerald Andersen,12,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3204
4,Debra,Mendoza,Debra Mendoza,13,Hispanic,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3205
5,Margaret,Cannon,Margaret Cannon,13,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3206
6,David,Thompson,David Thompson,11,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3207
7,Anthony,Barker,Anthony Barker,13,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3208
8,Nicole,Williams,Nicole Williams,11,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3209
9,Ernest,Boone,Ernest Boone,12,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3210
10,Andrea,Cannon,Andrea Cannon,12,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3211
11,Brittany,Contreras,Brittany Contreras,13,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3212
12,Joseph,Jones,Joseph Jones,11,Black/African American,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3213
13,James,Bishop,James Bishop,12,Asian,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3214
14,Dawn,Miller,Dawn Miller,11,Hispanic,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3215
15,Steven,Santiago,Steven Santiago,13,Multi-racial,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3216
16,Carlos,Taylor,Carlos Taylor,13,Hispanic,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3217
17,Antonio,Medina,Antonio Medina,12,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3218
18,Grant,Ross,Grant Ross,13,White,Yes,7,Henley Middle School,Health/Physical Education,William Long,2019,3219
19,Kevin,Swanson,Kevin Swanson,12,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3220
20,Ariel,Massey,Ariel Massey,11,Hispanic,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3221
21,Ronald,Medina,Ronald Medina,11,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3222
22,Joseph,Campos,Joseph Campos,12,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3223
23,Ralph,Santiago,Ralph Santiago,11,Black/African American,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3224
24,Lauren,Rodgers,Lauren Rodgers,13,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3225
25,Sherry,Moore,Sherry Moore,13,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3226
26,Christopher,King,Christopher King,13,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3227
27,Jennifer,Bowman,Jennifer Bowman,13,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3228
28,Micheal,Torres,Micheal Torres,11,Hispanic,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3229
29,Michael,Schroeder,Michael Schroeder,13,Asian,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3230
30,Ashley,Brown,Ashley Brown,13,Black/African American,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3231
31,Christopher,Butler,Christopher Butler,12,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3232
32,Cheryl,Jones,Cheryl Jones,12,Black/African American,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3233
33,Brandy,Waters,Brandy Waters,11,White,Yes,7,Henley Middle School,Health/Physical Education,William Long,2019,3234
34,Michael,Browning,Michael Browning,13,Hispanic,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3235
35,Danielle,Myers,Danielle Myers,11,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3236
36,Samantha,Harris,Samantha Harris,11,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3237
37,Gregory,Macias,Gregory Macias,13,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3238
38,Nancy,Harris,Nancy Harris,12,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3239
39,Michael,Sanchez,Michael Sanchez,13,Black/African American,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3240
40,Brian,Carey,Brian Carey,13,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3241
41,Kara,Love,Kara Love,13,Asian,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3242
42,Brian,Fowler,Brian Fowler,11,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3243
43,Kenneth,Daniel,Kenneth Daniel,12,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3244
44,Michele,Hudson,Michele Hudson,13,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3245
45,Thomas,Lang,Thomas Lang,11,Multi-racial,Yes,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3246
46,Elizabeth,Phillips,Elizabeth Phillips,13,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3247
47,Kent,Trevino,Kent Trevino,11,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3248
48,Danielle,Tran,Danielle Tran,13,Hispanic,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3249
49,Victoria,Farmer,Victoria Farmer,11,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3250
50,David,Turner,David Turner,12,White,Yes,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3251
51,James,Boyd,James Boyd,13,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3252
52,Joshua,Hines,Joshua Hines,11,Black/African American,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3253
53,Brenda,Ross,Brenda Ross,12,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3254
54,William,Hays,William Hays,13,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3255
55,Kristin,Mora,Kristin Mora,12,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3256
56,Matthew,Reynolds,Matthew Reynolds,12,White,Yes,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3257
57,Patricia,Brown,Patricia Brown,11,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3258
58,Carly,Gutierrez,Carly Gutierrez,13,Hispanic,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3259
59,Kari,Marshall,Kari Marshall,11,Multi-racial,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3260
60,Melissa,Berry,Melissa Berry,11,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3261
61,Amanda,Riddle,Amanda Riddle,13,White,Yes,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3262
62,Paul,Downs,Paul Downs,13,Black/African American,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3263
63,Jermaine,Hicks,Jermaine Hicks,13,Hispanic,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3264
64,Chelsea,Hartman,Chelsea Hartman,11,Multi-racial,Yes,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3265
65,Felicia,Cox,Felicia Cox,12,Hispanic,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3266
66,Jeremy,Villegas,Jeremy Villegas,12,Hispanic,Yes,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3267
67,Kristy,Pitts,Kristy Pitts,12,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3268
68,Monica,Morrison,Monica Morrison,13,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3269
69,Eric,Anderson,Eric Anderson,13,White,Yes,7,Henley Middle School,Health/Physical Education,William Long,2019,3270
70,April,Richardson,April Richardson,11,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3271
71,Jennifer,Cole,Jennifer Cole,12,White,Yes,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3272
72,Mary,Mathis,Mary Mathis,13,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3273
73,Jeffery,Boyer,Jeffery Boyer,12,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3274
74,Mary,Jackson,Mary Jackson,11,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3275
75,Sarah,Mathis,Sarah Mathis,13,Black/African American,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3276
76,Gregory,Nolan,Gregory Nolan,13,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3277
77,Kevin,Robertson,Kevin Robertson,11,Black/African American,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3278
78,Kelly,Mathis,Kelly Mathis,13,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3279
79,Jeremy,Henderson,Jeremy Henderson,13,White,Yes,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3280
80,Shawna,Kennedy,Shawna Kennedy,13,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3281
81,Renee,Perry,Renee Perry,11,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3282
82,Justin,Mills,Justin Mills,11,Black/African American,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3283
83,Amanda,Robinson,Amanda Robinson,12,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3284
84,Eric,Mosley,Eric Mosley,11,Multi-racial,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3285
85,Steven,Johnson,Steven Johnson,12,Multi-racial,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3286
86,Angela,Avila,Angela Avila,11,Hispanic,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3287
87,Colin,Flores,Colin Flores,13,Hispanic,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3288
88,Justin,Leonard,Justin Leonard,11,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3289
89,Summer,Williams,Summer Williams,12,Hispanic,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3290
90,Jeanette,English,Jeanette English,12,Asian,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3291
91,Christopher,Johnson,Christopher Johnson,12,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3292
92,Christopher,Joseph,Christopher Joseph,12,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3293
93,Christopher,Bryant,Christopher Bryant,12,Asian,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3294
94,Sandra,Wallace,Sandra Wallace,13,White,No,7,Henley Middle School,Health/Physical Education,Carl Stephens,2019,3295
95,Patrick,Murray,Patrick Murray,11,White,No,7,Henley Middle School,Health/Physical Education,Kristen Moses,2019,3296
96,Tiffany,Glover,Tiffany Glover,13,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3297
97,David,Crosby,David Crosby,11,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3298
98,Tara,Burns,Tara Burns,13,White,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3299
99,Michael,Ellis,Michael Ellis,11,Multi-racial,No,7,Henley Middle School,Health/Physical Education,William Long,2019,3300
0,Jacqueline,Allen,Jacqueline Allen,12,Black/African American,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3301
1,Adam,Morgan,Adam Morgan,13,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3302
2,Brian,Ray,Brian Ray,12,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3303
3,Ryan,Turner,Ryan Turner,13,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3304
4,Stephen,Peterson,Stephen Peterson,11,White,Yes,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3305
5,Mary,Matthews,Mary Matthews,13,Multi-racial,Yes,7,Henley Middle School,Mathematics,Christine Lynch,2019,3306
6,Matthew,Lopez,Matthew Lopez,11,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3307
7,Kevin,Jones,Kevin Jones,12,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3308
8,Kayla,Rodriguez,Kayla Rodriguez,12,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3309
9,Andrea,Ellis,Andrea Ellis,13,Hispanic,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3310
10,Zachary,Adkins,Zachary Adkins,13,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3311
11,Jennifer,Montoya,Jennifer Montoya,13,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3312
12,Wendy,Kelley,Wendy Kelley,13,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3313
13,Brenda,Patrick,Brenda Patrick,12,Multi-racial,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3314
14,Maria,Bowers,Maria Bowers,13,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3315
15,Karen,Jordan,Karen Jordan,11,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3316
16,Charles,Bryant,Charles Bryant,13,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3317
17,Kyle,Baker,Kyle Baker,11,White,Yes,7,Henley Middle School,Mathematics,Christine Lynch,2019,3318
18,Kim,Swanson,Kim Swanson,12,White,Yes,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3319
19,Amanda,Gomez,Amanda Gomez,12,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3320
20,Paul,Santos,Paul Santos,11,Hispanic,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3321
21,Matthew,Sullivan,Matthew Sullivan,11,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3322
22,Jennifer,Smith,Jennifer Smith,11,Asian,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3323
23,Mark,Meza,Mark Meza,12,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3324
24,Kevin,Taylor,Kevin Taylor,12,Black/African American,Yes,7,Henley Middle School,Mathematics,Christine Lynch,2019,3325
25,Mark,Gill,Mark Gill,11,White,Yes,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3326
26,Robert,Lewis,Robert Lewis,11,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3327
27,Jennifer,Riddle,Jennifer Riddle,11,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3328
28,Rebecca,Baker,Rebecca Baker,11,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3329
29,Rebecca,Hoffman,Rebecca Hoffman,13,Asian,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3330
30,Nicole,Boyer,Nicole Boyer,11,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3331
31,Stephanie,Pope,Stephanie Pope,12,White,Yes,7,Henley Middle School,Mathematics,Mary Tyler,2019,3332
32,Timothy,Wolf,Timothy Wolf,12,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3333
33,Eric,Morris,Eric Morris,13,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3334
34,Ann,Marquez,Ann Marquez,13,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3335
35,Scott,Ward,Scott Ward,12,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3336
36,Chelsea,Young,Chelsea Young,13,Black/African American,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3337
37,Michael,Ochoa,Michael Ochoa,12,Black/African American,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3338
38,Kyle,Snyder,Kyle Snyder,13,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3339
39,Alexis,Landry,Alexis Landry,12,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3340
40,Samantha,Berg,Samantha Berg,13,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3341
41,Samantha,Robertson,Samantha Robertson,12,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3342
42,Pamela,Oconnor,Pamela Oconnor,13,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3343
43,Steven,Williamson,Steven Williamson,12,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3344
44,Jeffrey,Holmes,Jeffrey Holmes,13,White,Yes,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3345
45,Shannon,Luna,Shannon Luna,13,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3346
46,Rhonda,Black,Rhonda Black,11,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3347
47,Travis,Bauer,Travis Bauer,13,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3348
48,Matthew,Reed,Matthew Reed,11,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3349
49,Anthony,Rice,Anthony Rice,11,Hispanic,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3350
50,Monica,Jennings,Monica Jennings,13,Multi-racial,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3351
51,Patricia,Miller,Patricia Miller,12,Asian,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3352
52,Suzanne,Jones,Suzanne Jones,11,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3353
53,Margaret,Pearson,Margaret Pearson,11,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3354
54,Jeffrey,Moreno,Jeffrey Moreno,12,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3355
55,Jade,Ramirez,Jade Ramirez,12,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3356
56,Brianna,Johnson,Brianna Johnson,12,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3357
57,Michelle,Cross,Michelle Cross,11,White,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3358
58,Barbara,Wright,Barbara Wright,11,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3359
59,Kristy,Calhoun,Kristy Calhoun,12,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3360
60,Alicia,Osborn,Alicia Osborn,13,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3361
61,Katherine,Gonzalez,Katherine Gonzalez,11,White,Yes,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3362
62,Angela,George,Angela George,13,Black/African American,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3363
63,Hannah,Holmes,Hannah Holmes,13,Hispanic,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3364
64,Alejandra,Powers,Alejandra Powers,12,White,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3365
65,Patrick,Morris,Patrick Morris,12,White,No,7,Henley Middle School,Mathematics,Christine Lynch,2019,3366
66,David,Brown,David Brown,13,Hispanic,No,7,Henley Middle School,Mathematics,Jeremy Nunez,2019,3367
67,Douglas,Black,Douglas Black,11,Multi-racial,No,7,Henley Middle School,Mathematics,Mary Tyler,2019,3368
