,first_name,last_name,name,age,race,ELLStatus,grade,school,subject,teacher,year,studentID
92,Jody,Jordan,Jody Jordan,12,Hispanic,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2019,693
93,Molly,Merritt,Molly Merritt,10,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2019,694
94,Desiree,Johnston,Desiree Johnston,10,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2019,695
95,Craig,Aguilar,Craig Aguilar,12,Black/African American,No,6,Henley Middle School,Social Studies,Chase Jones,2019,696
96,Mary,Oneill,Mary Oneill,10,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2019,697
97,Frederick,Anderson,Frederick Anderson,12,Asian,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2019,698
98,Jennifer,Salas,Jennifer Salas,12,White,No,6,Henley Middle School,Social Studies,Cody Mejia,2019,699
99,Aaron,Davenport,Aaron Davenport,11,White,No,6,Henley Middle School,Social Studies,Christopher Mahoney,2019,700
0,Heather,Johnson,Heather Johnson,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,701
1,Bryan,Crawford,Bryan Crawford,10,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,702
2,Brett,Coleman,Brett Coleman,11,Hispanic,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,703
3,Dustin,Wilson,Dustin Wilson,11,White,Yes,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,704
4,David,Gardner,David Gardner,11,Multi-racial,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,705
5,Jessica,Newton,Jessica Newton,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,706
6,Nancy,Fuller,Nancy Fuller,10,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,707
7,Richard,Villegas,Richard Villegas,10,Black/African American,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,708
8,Katherine,Crawford,Katherine Crawford,12,Hispanic,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,709
9,Patricia,Osborne,Patricia Osborne,11,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,710
10,Crystal,Kim,Crystal Kim,11,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,711
11,Richard,Reyes,Richard Reyes,12,Black/African American,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,712
12,Kevin,Hodge,Kevin Hodge,11,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,713
13,David,Williams,David Williams,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,714
14,Stephanie,Lane,Stephanie Lane,12,Multi-racial,Yes,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,715
15,Jessica,Andrews,Jessica Andrews,12,Black/African American,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,716
16,Jackie,Williams,Jackie Williams,12,Hispanic,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,717
17,Cory,Arellano,Cory Arellano,10,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,718
18,Ronald,Mora,Ronald Mora,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,719
19,Susan,Smith,Susan Smith,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,720
20,Jessica,Jenkins,Jessica Jenkins,12,Hispanic,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,721
21,Wendy,Gonzales,Wendy Gonzales,11,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,722
22,Veronica,Nichols,Veronica Nichols,12,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,723
23,Brandi,Cummings,Brandi Cummings,10,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,724
24,Rebecca,Brown,Rebecca Brown,10,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,725
25,Jennifer,Price,Jennifer Price,10,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,726
26,Jonathan,Alvarez,Jonathan Alvarez,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,727
27,Kristina,Wilson,Kristina Wilson,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,728
28,Martin,Webb,Martin Webb,10,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,729
29,Julie,Taylor,Julie Taylor,12,Black/African American,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,730
30,William,Watkins,William Watkins,11,Black/African American,Yes,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,731
31,Annette,Wolf,Annette Wolf,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,732
32,James,Watkins,James Watkins,12,Hispanic,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,733
33,Scott,Powell,Scott Powell,10,Black/African American,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,734
34,Kristi,Ramos,Kristi Ramos,10,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,735
35,Ruth,Young,Ruth Young,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,736
36,Jill,Sweeney,Jill Sweeney,10,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,737
37,Jessica,Cruz,Jessica Cruz,12,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,738
38,Bradley,Moran,Bradley Moran,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,739
39,Jacqueline,Mata,Jacqueline Mata,10,Hispanic,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,740
40,Amy,Juarez,Amy Juarez,10,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,741
41,Kevin,Meyer,Kevin Meyer,10,Black/African American,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,742
42,Tammy,Livingston,Tammy Livingston,12,White,Yes,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,743
43,Robert,Martin,Robert Martin,11,White,Yes,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,744
44,Joseph,Cole,Joseph Cole,12,Black/African American,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,745
45,Heather,Lopez,Heather Lopez,11,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,746
46,George,Smith,George Smith,12,Black/African American,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,747
47,Ashley,Smith,Ashley Smith,10,Multi-racial,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,748
48,Walter,Hall,Walter Hall,12,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,749
49,Andrew,Garcia,Andrew Garcia,12,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,750
50,Bryan,Gonzales,Bryan Gonzales,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,751
51,Michael,Vincent,Michael Vincent,10,Black/African American,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,752
52,Sarah,Roberts,Sarah Roberts,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,753
53,Brandon,Graham,Brandon Graham,10,Multi-racial,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,754
54,Danielle,Mathis,Danielle Mathis,12,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,755
55,Chelsea,Tucker,Chelsea Tucker,12,Black/African American,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,756
56,Sean,Wilson,Sean Wilson,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,757
57,Daniel,Johnson,Daniel Johnson,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,758
58,Brittany,Brown,Brittany Brown,12,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,759
59,Janet,Mckenzie,Janet Mckenzie,11,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,760
60,Henry,Jones,Henry Jones,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,761
61,John,Lopez,John Lopez,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,762
62,Charles,Montgomery,Charles Montgomery,11,Asian,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,763
63,Ruben,Long,Ruben Long,10,Black/African American,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,764
64,Amanda,Anderson,Amanda Anderson,10,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,765
65,Christopher,Marquez,Christopher Marquez,10,Hispanic,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,766
66,Jeff,Holmes,Jeff Holmes,10,Hispanic,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,767
67,Gabriel,Fischer,Gabriel Fischer,11,White,Yes,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,768
68,William,Chung,William Chung,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,769
69,Ricardo,Moreno,Ricardo Moreno,11,Hispanic,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,770
70,Lisa,Williams,Lisa Williams,10,Asian,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,771
71,Billy,Henderson,Billy Henderson,12,Black/African American,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,772
72,Jeffery,Gregory,Jeffery Gregory,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,773
73,Donna,Cannon,Donna Cannon,11,Hispanic,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,774
74,Hannah,Avila,Hannah Avila,10,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,775
75,Michael,Klein,Michael Klein,11,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,776
76,Cassandra,Smith,Cassandra Smith,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,777
77,Jacob,Roach,Jacob Roach,11,Hispanic,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,778
78,Matthew,Allen,Matthew Allen,12,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,779
79,Andrew,Wolfe,Andrew Wolfe,11,Hispanic,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,780
80,Stephanie,Delgado,Stephanie Delgado,12,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,781
81,Matthew,Carter,Matthew Carter,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,782
82,Brandon,Rivas,Brandon Rivas,10,White,Yes,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,783
83,Glenda,Hinton,Glenda Hinton,12,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,784
84,Eric,Jones,Eric Jones,10,Black/African American,Yes,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,785
85,Kenneth,Boone,Kenneth Boone,12,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,786
86,Scott,Hughes,Scott Hughes,11,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,787
87,Leah,Lee,Leah Lee,11,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,788
88,Thomas,Coleman,Thomas Coleman,11,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,789
89,Kenneth,Wilkinson,Kenneth Wilkinson,10,Black/African American,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,790
90,Jessica,Meyer,Jessica Meyer,11,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,791
91,Kelly,Roberson,Kelly Roberson,11,White,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,792
92,Amanda,Sandoval,Amanda Sandoval,10,Hispanic,No,6,Henley Middle School,Health/Physical Education,Elizabeth Jones,2019,793
93,Brady,Cox,Brady Cox,10,Hispanic,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,794
94,Gregory,Klein,Gregory Klein,12,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,795
95,Breanna,Parks,Breanna Parks,12,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,796
96,Maria,Garrett,Maria Garrett,11,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,797
97,Elizabeth,Fuentes,Elizabeth Fuentes,12,White,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,798
98,Benjamin,Martinez,Benjamin Martinez,11,Black/African American,No,6,Henley Middle School,Health/Physical Education,Carolyn Wilcox,2019,799
99,Albert,Gonzales,Albert Gonzales,10,White,No,6,Henley Middle School,Health/Physical Education,Shawn Weaver,2019,800
0,Gary,Weeks,Gary Weeks,12,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,801
1,Frederick,Diaz,Frederick Diaz,10,Black/African American,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,802
2,Robert,Spencer,Robert Spencer,12,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,803
3,Matthew,Morgan,Matthew Morgan,12,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,804
4,Brandon,Harris,Brandon Harris,12,White,Yes,6,Henley Middle School,Mathematics,Jonathan Soto,2019,805
5,Holly,Lucas,Holly Lucas,12,Multi-racial,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,806
6,Aaron,Garcia,Aaron Garcia,10,Multi-racial,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,807
7,Jason,Harper,Jason Harper,10,Hispanic,No,6,Henley Middle School,Mathematics,Holly Smith,2019,808
8,Joann,Perry,Joann Perry,10,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,809
9,Steven,Gonzalez,Steven Gonzalez,10,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,810
10,Angelica,Contreras,Angelica Contreras,11,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,811
11,Stacey,Smith,Stacey Smith,12,Black/African American,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,812
12,Margaret,Warren,Margaret Warren,10,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,813
13,Suzanne,Smith,Suzanne Smith,10,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,814
14,Theresa,Cabrera,Theresa Cabrera,12,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,815
15,Brooke,Wood,Brooke Wood,10,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,816
16,Peggy,Simon,Peggy Simon,10,Hispanic,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,817
17,Erika,Robinson,Erika Robinson,11,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,818
18,Dawn,Mcdonald,Dawn Mcdonald,10,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,819
19,Misty,Ross,Misty Ross,11,White,Yes,6,Henley Middle School,Mathematics,Michael Byrd,2019,820
20,Richard,Smith,Richard Smith,12,Hispanic,No,6,Henley Middle School,Mathematics,Holly Smith,2019,821
21,David,Fuller,David Fuller,11,Multi-racial,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,822
22,Christopher,Martin,Christopher Martin,12,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,823
23,Lauren,Randall,Lauren Randall,11,Hispanic,Yes,6,Henley Middle School,Mathematics,Jonathan Soto,2019,824
24,Kathleen,Walker,Kathleen Walker,11,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,825
25,James,Stone,James Stone,10,Black/African American,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,826
26,Joshua,Brown,Joshua Brown,12,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,827
27,Lindsay,Campbell,Lindsay Campbell,12,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,828
28,Kimberly,Barton,Kimberly Barton,10,Black/African American,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,829
29,Jared,Stewart,Jared Stewart,10,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,830
30,Pamela,Arroyo,Pamela Arroyo,12,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,831
31,Brittany,Henry,Brittany Henry,10,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,832
32,Jesse,Ford,Jesse Ford,11,Hispanic,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,833
33,Frederick,Warren,Frederick Warren,10,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,834
34,Zachary,Lindsey,Zachary Lindsey,12,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,835
35,Mary,Mccall,Mary Mccall,12,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,836
36,Michael,Burns,Michael Burns,12,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,837
37,John,Patterson,John Patterson,10,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,838
38,Lisa,Anderson,Lisa Anderson,11,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,839
39,Charles,Olson,Charles Olson,12,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,840
40,Kevin,Collins,Kevin Collins,11,Asian,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,841
41,Alexander,Clayton,Alexander Clayton,11,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,842
42,Faith,Flores,Faith Flores,11,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,843
43,Daniel,Kim,Daniel Kim,11,White,Yes,6,Henley Middle School,Mathematics,Michael Byrd,2019,844
44,Alexa,Sharp,Alexa Sharp,10,Black/African American,No,6,Henley Middle School,Mathematics,Holly Smith,2019,845
45,Dakota,Fernandez,Dakota Fernandez,12,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,846
46,Matthew,Sanders,Matthew Sanders,12,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,847
47,Donald,Stewart,Donald Stewart,11,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,848
48,Duane,Villanueva,Duane Villanueva,12,Black/African American,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,849
49,Melinda,Carr,Melinda Carr,11,Black/African American,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,850
50,Mary,Phelps,Mary Phelps,12,Multi-racial,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,851
51,Jeffrey,Goodwin,Jeffrey Goodwin,12,Hispanic,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,852
52,Janice,Wood,Janice Wood,12,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,853
53,Vicki,Blevins,Vicki Blevins,11,Hispanic,Yes,6,Henley Middle School,Mathematics,Jonathan Soto,2019,854
54,Jenna,Johnston,Jenna Johnston,11,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,855
55,Tracy,Martin,Tracy Martin,10,Hispanic,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,856
56,Aaron,Brown,Aaron Brown,11,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,857
57,Gregory,Pittman,Gregory Pittman,10,White,Yes,6,Henley Middle School,Mathematics,Michael Byrd,2019,858
58,James,Miller,James Miller,12,Black/African American,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,859
59,Susan,Stevenson,Susan Stevenson,10,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,860
60,Gina,Monroe,Gina Monroe,12,Asian,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,861
61,David,Frye,David Frye,10,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,862
62,Jesse,Stephens,Jesse Stephens,10,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,863
63,Tiffany,Mendoza,Tiffany Mendoza,11,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,864
64,Charles,Shaw,Charles Shaw,11,Asian,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,865
65,Stephanie,Sullivan,Stephanie Sullivan,11,White,Yes,6,Henley Middle School,Mathematics,Holly Smith,2019,866
66,Jason,Joseph,Jason Joseph,10,Multi-racial,No,6,Henley Middle School,Mathematics,Holly Smith,2019,867
67,Wanda,Jacobs,Wanda Jacobs,10,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,868
68,John,Mason,John Mason,11,Hispanic,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,869
69,Melanie,Gibson,Melanie Gibson,10,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,870
70,Gina,Butler,Gina Butler,12,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,871
71,Benjamin,Rodriguez,Benjamin Rodriguez,12,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,872
72,Catherine,Larsen,Catherine Larsen,10,White,Yes,6,Henley Middle School,Mathematics,Jonathan Soto,2019,873
73,Brenda,Wilson,Brenda Wilson,11,White,Yes,6,Henley Middle School,Mathematics,Holly Smith,2019,874
74,Thomas,Duran,Thomas Duran,10,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,875
75,Brittany,Williams,Brittany Williams,12,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,876
76,Jose,Patel,Jose Patel,10,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,877
77,Willie,Potter,Willie Potter,11,White,Yes,6,Henley Middle School,Mathematics,Jonathan Soto,2019,878
78,Dylan,Brown,Dylan Brown,10,Black/African American,No,6,Henley Middle School,Mathematics,Holly Smith,2019,879
79,Mary,Trevino,Mary Trevino,10,White,Yes,6,Henley Middle School,Mathematics,Michael Byrd,2019,880
80,Denise,Moore,Denise Moore,11,Hispanic,No,6,Henley Middle School,Mathematics,Holly Smith,2019,881
81,Daniel,Henry,Daniel Henry,10,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,882
82,Joanne,Evans,Joanne Evans,10,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,883
83,Jessica,Thompson,Jessica Thompson,10,Black/African American,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,884
84,Nancy,Goodwin,Nancy Goodwin,10,Black/African American,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,885
85,Richard,Taylor,Richard Taylor,11,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,886
86,Eric,Harrison,Eric Harrison,11,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,887
87,Catherine,Garrison,Catherine Garrison,10,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,888
88,Robin,Cohen,Robin Cohen,11,Asian,No,6,Henley Middle School,Mathematics,Holly Smith,2019,889
89,Kristine,Peterson,Kristine Peterson,11,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,890
90,Paige,Carpenter,Paige Carpenter,10,Hispanic,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,891
91,Lauren,Stark,Lauren Stark,11,White,Yes,6,Henley Middle School,Mathematics,Michael Byrd,2019,892
92,Kathryn,Peterson,Kathryn Peterson,10,Black/African American,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,893
93,Tanya,Monroe,Tanya Monroe,12,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,894
94,David,Fox,David Fox,11,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,895
95,Margaret,Moore,Margaret Moore,11,Black/African American,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,896
96,Joshua,Hunter,Joshua Hunter,10,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,897
97,Danny,Underwood,Danny Underwood,11,White,No,6,Henley Middle School,Mathematics,Jonathan Soto,2019,898
98,Suzanne,Richardson,Suzanne Richardson,12,White,No,6,Henley Middle School,Mathematics,Holly Smith,2019,899
99,Linda,Love,Linda Love,12,White,No,6,Henley Middle School,Mathematics,Michael Byrd,2019,900
0,Lori,Thomas,Lori Thomas,10,White,No,6,Henley Middle School,Science,Travis Moran,2019,901
1,Gina,Kennedy,Gina Kennedy,10,White,Yes,6,Henley Middle School,Science,Audrey Phillips,2019,902
2,Joann,Moore,Joann Moore,12,White,No,6,Henley Middle School,Science,Travis Moran,2019,903
3,Scott,Cruz,Scott Cruz,10,White,No,6,Henley Middle School,Science,Audrey Phillips,2019,904
4,Eric,Ellis,Eric Ellis,10,Multi-racial,No,6,Henley Middle School,Science,Audrey Phillips,2019,905
5,Jimmy,Burton,Jimmy Burton,12,White,No,6,Henley Middle School,Science,Travis Moran,2019,906
6,Crystal,Miles,Crystal Miles,11,White,No,6,Henley Middle School,Science,Audrey Phillips,2019,907
7,Cynthia,Howell,Cynthia Howell,12,White,No,6,Henley Middle School,Science,Travis Moran,2019,908
8,Vickie,Burton,Vickie Burton,12,Asian,No,6,Henley Middle School,Science,Bradley Thompson,2019,909
9,Adam,Garrett,Adam Garrett,10,White,No,6,Henley Middle School,Science,Audrey Phillips,2019,910
10,Crystal,Smith,Crystal Smith,10,White,No,6,Henley Middle School,Science,Travis Moran,2019,911
11,Robin,Long,Robin Long,12,White,No,6,Henley Middle School,Science,Audrey Phillips,2019,912
12,John,Manning,John Manning,11,Hispanic,No,6,Henley Middle School,Science,Audrey Phillips,2019,913
13,Daniel,Sanford,Daniel Sanford,12,Multi-racial,No,6,Henley Middle School,Science,Audrey Phillips,2019,914
14,Kelsey,Warren,Kelsey Warren,11,White,Yes,6,Henley Middle School,Science,Audrey Phillips,2019,915
15,Alex,Wilson,Alex Wilson,11,White,No,6,Henley Middle School,Science,Travis Moran,2019,916
16,Laura,Leblanc,Laura Leblanc,11,White,No,6,Henley Middle School,Science,Audrey Phillips,2019,917
17,Tyler,Floyd,Tyler Floyd,11,Asian,Yes,6,Henley Middle School,Science,Audrey Phillips,2019,918
18,Sheri,Marquez,Sheri Marquez,11,White,No,6,Henley Middle School,Science,Travis Moran,2019,919
19,Jessica,Long,Jessica Long,11,White,No,6,Henley Middle School,Science,Audrey Phillips,2019,920
20,Russell,Mckay,Russell Mckay,10,White,No,6,Henley Middle School,Science,Audrey Phillips,2019,921
21,James,Norris,James Norris,11,White,No,6,Henley Middle School,Science,Travis Moran,2019,922
22,Michael,Williams,Michael Williams,10,Asian,No,6,Henley Middle School,Science,Bradley Thompson,2019,923
23,Mary,Myers,Mary Myers,12,White,No,6,Henley Middle School,Science,Bradley Thompson,2019,924
24,Michael,Cooper,Michael Cooper,10,White,No,6,Henley Middle School,Science,Bradley Thompson,2019,925
25,Carly,Moore,Carly Moore,10,Multi-racial,No,6,Henley Middle School,Science,Audrey Phillips,2019,926
26,William,Hebert,William Hebert,10,White,No,6,Henley Middle School,Science,Audrey Phillips,2019,927
27,Michaela,Kidd,Michaela Kidd,12,White,No,6,Henley Middle School,Science,Bradley Thompson,2019,928
28,Gabriella,Gilbert,Gabriella Gilbert,10,White,No,6,Henley Middle School,Science,Bradley Thompson,2019,929
29,Natasha,Strong,Natasha Strong,12,Black/African American,No,6,Henley Middle School,Science,Travis Moran,2019,930
30,Samantha,Thompson,Samantha Thompson,10,Hispanic,Yes,6,Henley Middle School,Science,Audrey Phillips,2019,931
31,Melissa,Garrett,Melissa Garrett,12,White,No,6,Henley Middle School,Science,Bradley Thompson,2019,932
32,Lauren,Johnson,Lauren Johnson,12,White,No,6,Henley Middle School,Science,Audrey Phillips,2019,933
