,first_name,last_name,name,age,race,ELLStatus,grade,school,subject,teacher,year,studentID
75,Adam,Nguyen,Adam Nguyen,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5676
76,Erin,Johnson,Erin Johnson,13,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2019,5677
77,Donald,Quinn,Donald Quinn,13,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2019,5678
78,Amanda,Schmidt,Amanda Schmidt,12,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5679
79,Thomas,Smith,Thomas Smith,13,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2019,5680
80,Justin,Richardson,Justin Richardson,13,Multi-racial,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5681
81,Gail,Yang,Gail Yang,13,Multi-racial,No,8,Henley Middle School,Social Studies,Nicole Waters,2019,5682
82,Christopher,Bush,Christopher Bush,14,Hispanic,No,8,Henley Middle School,Social Studies,Walter Long,2019,5683
83,Andrew,Davis,Andrew Davis,13,Asian,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5684
84,Emily,Summers,Emily Summers,14,Asian,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5685
85,John,White,John White,12,White,No,8,Henley Middle School,Social Studies,Walter Long,2019,5686
86,Brenda,Gonzalez,Brenda Gonzalez,13,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5687
87,Javier,Brown,Javier Brown,12,White,No,8,Henley Middle School,Social Studies,Walter Long,2019,5688
88,James,Nelson,James Nelson,12,Black/African American,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5689
89,Robert,Cunningham,Robert Cunningham,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5690
90,Kristy,White,Kristy White,13,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5691
91,Stephanie,Friedman,Stephanie Friedman,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5692
92,Brittney,Watson,Brittney Watson,12,Asian,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5693
93,Carlos,Lawson,Carlos Lawson,13,Multi-racial,No,8,Henley Middle School,Social Studies,Nicole Waters,2019,5694
94,Michael,Ray,Michael Ray,12,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2019,5695
95,Charles,Ruiz,Charles Ruiz,13,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5696
96,David,Stanley,David Stanley,14,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2019,5697
97,Robert,Ward,Robert Ward,14,Black/African American,No,8,Henley Middle School,Social Studies,Nicole Waters,2019,5698
98,Annette,Clarke,Annette Clarke,14,White,No,8,Henley Middle School,Social Studies,Julia Mcconnell,2019,5699
99,Christine,Keller,Christine Keller,13,White,No,8,Henley Middle School,Social Studies,Nicole Waters,2019,5700
0,Ronald,Howard,Ronald Howard,13,Hispanic,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5701
1,William,Hamilton,William Hamilton,13,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5702
2,Steven,Burns,Steven Burns,13,Multi-racial,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5703
3,Matthew,Harding,Matthew Harding,14,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5704
4,David,Cannon,David Cannon,14,Black/African American,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5705
5,Elizabeth,Smith,Elizabeth Smith,12,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5706
6,Theresa,Buchanan,Theresa Buchanan,12,Asian,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5707
7,Douglas,Turner,Douglas Turner,13,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5708
8,Karen,Moody,Karen Moody,13,Black/African American,Yes,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5709
9,Justin,Villegas,Justin Villegas,12,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5710
10,Amanda,Allen,Amanda Allen,12,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5711
11,Michelle,Wallace,Michelle Wallace,14,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5712
12,Stephanie,Crawford,Stephanie Crawford,14,Black/African American,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5713
13,Jennifer,Stanton,Jennifer Stanton,14,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5714
14,Jeffery,Castillo,Jeffery Castillo,12,Black/African American,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5715
15,Steven,Fernandez,Steven Fernandez,14,Hispanic,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5716
16,Christine,Serrano,Christine Serrano,12,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5717
17,John,Martin,John Martin,12,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5718
18,Bailey,Chaney,Bailey Chaney,14,Asian,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5719
19,Gail,Hawkins,Gail Hawkins,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5720
20,Christopher,Franklin,Christopher Franklin,14,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5721
21,Jonathan,Barrett,Jonathan Barrett,14,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5722
22,Deborah,Kerr,Deborah Kerr,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5723
23,Misty,Taylor,Misty Taylor,13,White,Yes,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5724
24,Robert,Jenkins,Robert Jenkins,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5725
25,Kimberly,Small,Kimberly Small,14,Multi-racial,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5726
26,Diana,Cameron,Diana Cameron,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5727
27,Kimberly,Levine,Kimberly Levine,12,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5728
28,Jason,Burch,Jason Burch,14,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5729
29,Scott,Smith,Scott Smith,12,Hispanic,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5730
30,Jennifer,Rice,Jennifer Rice,12,Black/African American,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5731
31,Steven,Walker,Steven Walker,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5732
32,Frances,Caldwell,Frances Caldwell,14,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5733
33,Laura,Wilson,Laura Wilson,14,Black/African American,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5734
34,Cheyenne,Lee,Cheyenne Lee,12,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5735
35,Larry,Gilbert,Larry Gilbert,13,Asian,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5736
36,Samuel,Gonzalez,Samuel Gonzalez,13,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5737
37,Hunter,Johnson,Hunter Johnson,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5738
38,Natalie,Johnson,Natalie Johnson,14,Multi-racial,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5739
39,Diane,Stanley,Diane Stanley,12,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5740
40,Kenneth,Barrett,Kenneth Barrett,13,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5741
41,Brooke,Reese,Brooke Reese,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5742
42,Susan,Diaz,Susan Diaz,13,White,Yes,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5743
43,Heather,Bolton,Heather Bolton,12,Hispanic,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5744
44,Michael,Horton,Michael Horton,13,Multi-racial,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5745
45,Elizabeth,Underwood,Elizabeth Underwood,13,Asian,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5746
46,Nicole,Schaefer,Nicole Schaefer,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5747
47,Willie,Sutton,Willie Sutton,14,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5748
48,Wendy,Williams,Wendy Williams,14,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5749
49,Carla,Williams,Carla Williams,12,Hispanic,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5750
50,Carl,Baker,Carl Baker,13,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5751
51,Kelly,Short,Kelly Short,13,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5752
52,Amy,Wong,Amy Wong,12,White,Yes,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5753
53,Cindy,Harris,Cindy Harris,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5754
54,Brittney,Rogers,Brittney Rogers,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5755
55,Jasmine,Craig,Jasmine Craig,12,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5756
56,Justin,Crawford,Justin Crawford,14,Hispanic,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5757
57,Brittany,Walker,Brittany Walker,13,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5758
58,Brent,Fitzgerald,Brent Fitzgerald,12,Hispanic,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5759
59,Jeffrey,Allen,Jeffrey Allen,13,Hispanic,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5760
60,Robert,Carr,Robert Carr,14,White,Yes,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5761
61,Amy,Bradley,Amy Bradley,12,Black/African American,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5762
62,Mark,Aguilar,Mark Aguilar,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5763
63,Katherine,Rogers,Katherine Rogers,12,White,Yes,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5764
64,Jeffrey,Mueller,Jeffrey Mueller,14,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5765
65,Brian,Turner,Brian Turner,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5766
66,Ruth,Martin,Ruth Martin,14,Hispanic,Yes,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5767
67,Mike,Ramirez,Mike Ramirez,13,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5768
68,Laura,Blair,Laura Blair,14,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5769
69,Martin,Ellis,Martin Ellis,13,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5770
70,Brenda,Fowler,Brenda Fowler,13,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5771
71,Margaret,Jackson,Margaret Jackson,13,Hispanic,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5772
72,Tammy,Stephens,Tammy Stephens,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5773
73,Lisa,Graham,Lisa Graham,12,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5774
74,Traci,Miranda,Traci Miranda,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5775
75,Joshua,Smith,Joshua Smith,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5776
76,Victoria,Hinton,Victoria Hinton,13,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5777
77,Kristin,Haynes,Kristin Haynes,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5778
78,Matthew,Parker,Matthew Parker,14,Hispanic,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5779
79,Sean,Ruiz,Sean Ruiz,13,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5780
80,Michelle,Wilson,Michelle Wilson,14,White,Yes,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5781
81,Christopher,Dunn,Christopher Dunn,13,Hispanic,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5782
82,Nicholas,Ramos,Nicholas Ramos,14,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5783
83,Kimberly,Leach,Kimberly Leach,14,Hispanic,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5784
84,Jeanne,Bowen,Jeanne Bowen,14,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5785
85,Lori,Trujillo,Lori Trujillo,14,Hispanic,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5786
86,Jacqueline,Walters,Jacqueline Walters,13,Hispanic,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5787
87,Daniel,White,Daniel White,14,White,Yes,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5788
88,Robert,Stevenson,Robert Stevenson,12,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5789
89,Michael,Williams,Michael Williams,12,White,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5790
90,Sydney,Santiago,Sydney Santiago,13,White,No,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5791
91,Noah,Snow,Noah Snow,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5792
92,Nicholas,Ryan,Nicholas Ryan,14,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5793
93,Melinda,Hopkins,Melinda Hopkins,13,Black/African American,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5794
94,Karen,Stewart,Karen Stewart,13,Hispanic,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5795
95,Karla,Allen,Karla Allen,13,Hispanic,No,8,Henley Middle School,Health/Physical Education,Blake Pennington,2019,5796
96,Kathleen,Rivera,Kathleen Rivera,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5797
97,Mitchell,Hill,Mitchell Hill,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5798
98,Alexis,Nichols,Alexis Nichols,12,White,No,8,Henley Middle School,Health/Physical Education,Robin Smith,2019,5799
99,Kimberly,Mullen,Kimberly Mullen,13,White,Yes,8,Henley Middle School,Health/Physical Education,Barbara Morgan,2019,5800
0,Sharon,Jones,Sharon Jones,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5801
1,Brittany,Sanders,Brittany Sanders,13,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5802
2,Christopher,Wallace,Christopher Wallace,12,Black/African American,Yes,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5803
3,Brian,Dean,Brian Dean,14,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5804
4,Teresa,Jones,Teresa Jones,12,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5805
5,Natalie,Smith,Natalie Smith,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5806
6,Charles,Hernandez,Charles Hernandez,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5807
7,Corey,Sparks,Corey Sparks,14,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5808
8,Howard,Holland,Howard Holland,14,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5809
9,Jason,Sanchez,Jason Sanchez,13,Black/African American,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5810
10,Megan,Case,Megan Case,14,Black/African American,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5811
11,Stephen,Matthews,Stephen Matthews,13,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5812
12,Ronald,Keith,Ronald Keith,13,Hispanic,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5813
13,Yvonne,Beasley,Yvonne Beasley,14,White,Yes,8,Henley Middle School,Mathematics,Walter Ramos,2019,5814
14,Christopher,Matthews,Christopher Matthews,14,Black/African American,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5815
15,Lori,Curtis,Lori Curtis,12,Hispanic,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5816
16,Richard,Odom,Richard Odom,14,Hispanic,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5817
17,Jenny,Sparks,Jenny Sparks,13,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5818
18,Stacy,Young,Stacy Young,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5819
19,Thomas,Ellison,Thomas Ellison,13,Hispanic,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5820
20,Leonard,Hays,Leonard Hays,14,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5821
21,Christine,Cox,Christine Cox,12,Black/African American,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5822
22,Sherri,Whitehead,Sherri Whitehead,12,Black/African American,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5823
23,Joseph,Avery,Joseph Avery,13,Hispanic,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5824
24,Matthew,Hale,Matthew Hale,13,Hispanic,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5825
25,Kelly,Gilmore,Kelly Gilmore,13,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5826
26,Sandra,Lawson,Sandra Lawson,13,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5827
27,Jacob,Jones,Jacob Jones,13,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5828
28,Kristi,Lawson,Kristi Lawson,13,Hispanic,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5829
29,Ashley,Mckenzie,Ashley Mckenzie,13,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5830
30,Joanne,Clark,Joanne Clark,14,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5831
31,Michael,Carter,Michael Carter,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5832
32,Heather,Mcneil,Heather Mcneil,12,Asian,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5833
33,Whitney,Nguyen,Whitney Nguyen,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5834
34,James,Snyder,James Snyder,13,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5835
35,Daniel,Bridges,Daniel Bridges,12,White,Yes,8,Henley Middle School,Mathematics,Michael Nelson,2019,5836
36,Thomas,Sawyer,Thomas Sawyer,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5837
37,Karen,Campbell,Karen Campbell,14,Asian,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5838
38,Ronald,Bolton,Ronald Bolton,12,Hispanic,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5839
39,Cindy,Wallace,Cindy Wallace,13,Black/African American,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5840
40,Jennifer,Hampton,Jennifer Hampton,14,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5841
41,Rachel,Brown,Rachel Brown,12,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5842
42,Laura,Barker,Laura Barker,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5843
43,Joseph,Ortega,Joseph Ortega,13,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5844
44,Michelle,Hill,Michelle Hill,14,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5845
45,Laura,Walker,Laura Walker,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5846
46,Michelle,Anderson,Michelle Anderson,14,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5847
47,Brian,Farmer,Brian Farmer,13,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5848
48,Stephen,Johnson,Stephen Johnson,12,Black/African American,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5849
49,Carolyn,Hughes,Carolyn Hughes,12,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5850
50,Thomas,Everett,Thomas Everett,12,Black/African American,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5851
51,Robin,Davis,Robin Davis,12,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5852
52,Meredith,Wright,Meredith Wright,14,Multi-racial,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5853
53,Christopher,Rice,Christopher Rice,12,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5854
54,Christy,Monroe,Christy Monroe,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5855
55,Deborah,Gonzalez,Deborah Gonzalez,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5856
56,Caleb,Mcguire,Caleb Mcguire,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5857
57,Kimberly,Cain,Kimberly Cain,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5858
58,Steven,Smith,Steven Smith,14,Asian,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5859
59,Jennifer,Lee,Jennifer Lee,14,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5860
60,James,Rice,James Rice,13,Multi-racial,Yes,8,Henley Middle School,Mathematics,Walter Ramos,2019,5861
61,Angela,Robertson,Angela Robertson,13,Black/African American,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5862
62,David,Phillips,David Phillips,14,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5863
63,Michael,Higgins,Michael Higgins,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5864
64,Kimberly,Romero,Kimberly Romero,14,Black/African American,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5865
65,David,Shaffer,David Shaffer,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5866
66,Tammy,Lozano,Tammy Lozano,14,White,Yes,8,Henley Middle School,Mathematics,Michael Nelson,2019,5867
67,Jackie,Murphy,Jackie Murphy,12,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5868
68,Gary,Navarro,Gary Navarro,13,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5869
69,Michael,Gray,Michael Gray,12,Hispanic,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5870
70,Hannah,Wilson,Hannah Wilson,12,Hispanic,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5871
71,Wesley,Bernard,Wesley Bernard,12,Hispanic,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5872
72,James,Parrish,James Parrish,12,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5873
73,David,Gregory,David Gregory,13,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5874
74,Brandon,Tran,Brandon Tran,12,Black/African American,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5875
75,Emily,Anderson,Emily Anderson,13,Multi-racial,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5876
76,Phillip,Goodman,Phillip Goodman,14,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5877
77,Michele,Farley,Michele Farley,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5878
78,Joshua,Yang,Joshua Yang,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5879
79,Carolyn,Vega,Carolyn Vega,13,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5880
80,Jeffrey,Smith,Jeffrey Smith,12,Hispanic,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5881
81,Cynthia,Vaughn,Cynthia Vaughn,13,Asian,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5882
82,Allen,Evans,Allen Evans,14,Multi-racial,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5883
83,Shelby,Nolan,Shelby Nolan,14,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5884
84,Veronica,Aguilar,Veronica Aguilar,14,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5885
85,Gregory,Huang,Gregory Huang,12,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5886
86,Michael,Ochoa,Michael Ochoa,13,Hispanic,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5887
87,Renee,Pierce,Renee Pierce,13,Black/African American,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5888
88,Kristen,Shannon,Kristen Shannon,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5889
89,Colleen,Santiago,Colleen Santiago,12,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5890
90,Cheryl,Gutierrez,Cheryl Gutierrez,12,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5891
91,Brandon,Perkins,Brandon Perkins,13,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5892
92,Charles,Novak,Charles Novak,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5893
93,Brian,Johnson,Brian Johnson,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5894
94,Sara,Chandler,Sara Chandler,14,White,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5895
95,Charles,Williams,Charles Williams,14,Hispanic,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5896
96,Kyle,Mccullough,Kyle Mccullough,12,White,No,8,Henley Middle School,Mathematics,Michael Nelson,2019,5897
97,Judy,Kelley,Judy Kelley,13,White,Yes,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5898
98,James,Freeman,James Freeman,14,Black/African American,No,8,Henley Middle School,Mathematics,Walter Ramos,2019,5899
99,Charles,Dunn,Charles Dunn,14,White,No,8,Henley Middle School,Mathematics,Brandy Nelson,2019,5900
0,Scott,Chan,Scott Chan,12,Asian,No,8,Henley Middle School,Physical Science,Madeline White,2019,5901
1,Christine,Nichols,Christine Nichols,12,White,No,8,Henley Middle School,Physical Science,Courtney Adams,2019,5902
2,Shelley,Odonnell,Shelley Odonnell,13,White,No,8,Henley Middle School,Physical Science,Courtney Adams,2019,5903
3,Ashley,Maldonado,Ashley Maldonado,13,Hispanic,No,8,Henley Middle School,Physical Science,Madeline White,2019,5904
4,Jacqueline,Rivera,Jacqueline Rivera,14,White,No,8,Henley Middle School,Physical Science,Courtney Adams,2019,5905
5,Stephanie,Bates,Stephanie Bates,13,White,No,8,Henley Middle School,Physical Science,Madeline White,2019,5906
6,Kristi,Benson,Kristi Benson,13,Hispanic,No,8,Henley Middle School,Physical Science,Courtney Adams,2019,5907
7,Phillip,Owen,Phillip Owen,13,Asian,No,8,Henley Middle School,Physical Science,Courtney Adams,2019,5908
8,Michael,Curtis,Michael Curtis,12,White,No,8,Henley Middle School,Physical Science,Courtney Adams,2019,5909
9,Kathryn,Case,Kathryn Case,12,White,Yes,8,Henley Middle School,Physical Science,Monica Atkinson,2019,5910
10,Gina,Martinez,Gina Martinez,14,White,No,8,Henley Middle School,Physical Science,Monica Atkinson,2019,5911
11,Eddie,Larson,Eddie Larson,13,White,No,8,Henley Middle School,Physical Science,Courtney Adams,2019,5912
